band_digits,family,sample_index,probable_prime_reps,exponent_vector,factor_digit_lengths,d_value,n_digits,n_bits,n_log10,leading16,trailing16,z_sci,neg_log10_z,status
27,squarefree_6,0,64,"1,1,1,1,1,1","5,5,5,5,5,6",64,27,87,26.000001528586299101845399,1000003519706219,0621981824933997,9.998908952515603512625549e-807,806.000047386175272157207354,ok
27,smooth_4321,0,64,"4,3,2,1","2,3,4,10",120,27,87,26.000000000600835185615022,1000000001383474,8347414270045947,9.999999183750289684540412e-1535,1534.000000035449275951286272,ok
28,probable_prime,0,64,"1","28",2,28,90,27.000000000000000000000000,1000000000000000,0000000000000103,1,0.000000000000000000000000,ok
28,semiprime_balanced,0,64,"1,1","14,14",4,28,90,27.000000000000186746627213,1000000000000429,0429999999987901,9.999999999995700000000123e-28,27.000000000000186746627213,ok
28,prime_square,0,64,"2","14",3,28,90,27.000000000001626241411023,1000000000003744,3744559230638049,3.162277660162458663997798e-14,13.500000000000813120705511,ok
28,prime_cube,0,64,"3","10",4,28,90,27.000000009120184088047644,1000000021000000,0000147000000343,9.999999790000002939999966e-28,27.000000009120184088047644,ok
28,squarefree_3,0,64,"1,1,1","10,10,10",8,28,90,27.000000016068895706429245,1000000037000000,0000399000001323,9.999998890000070169996667e-82,81.000000048206687119287734,ok
28,squarefree_6,0,64,"1,1,1,1,1,1","5,5,5,5,5,7",64,28,90,27.000001837267929044302392,1000004230474693,4693686282308113,9.998688641609530553950026e-838,837.000056955305800373374166,ok
28,smooth_4321,0,64,"4,3,2,1","2,3,4,11",120,28,90,27.000000000287362746420482,1000000000661677,1677176408539083,9.999999609610473668317175e-1594,1593.000000016954402038808459,ok
29,probable_prime,0,64,"1","29",2,29,94,28.000000000000000000000000,1000000000000000,0000000000000331,1,0.000000000000000000000000,ok
29,semiprime_balanced,0,64,"1,1","15,14",4,29,94,28.000000000000008685889638,1000000000000019,0199999999999101,9.999999999999800000000001e-29,28.000000000000008685889638,ok
29,prime_square,0,64,"2","15",3,29,94,28.000000000000269262578780,1000000000000620,6200000000000961,9.999999999996900000000001e-15,14.000000000000134631289390,ok
29,prime_cube,0,64,"3","10",4,29,94,28.000000016308831362377656,1000000037552472,4726842586479813,9.999999624475287259295038e-29,28.000000016308831362377656,ok
29,squarefree_3,0,64,"1,1,1","10,10,10",8,29,94,28.000000000477723853655576,1000000001099999,9998245999990613,9.999999967000005334600005e-85,84.000000001433171560966729,ok
29,squarefree_6,0,64,"1,1,1,1,1,1","5,5,5,5,5,8",64,29,94,28.000000024862649846179581,1000000057248368,3685468315951591,9.999982253022006255447036e-869,868.000000770742145231567023,ok
29,smooth_4321,0,64,"4,3,2,1","2,3,4,12",120,29,94,28.000000000022578579520306,1000000000051989,9891006257893093,9.999999969326430678625046e-1653,1652.000000001332136191698070,ok
30,probable_prime,0,64,"1","30",2,30,97,29.000000000000000000000000,1000000000000000,0000000000000319,1,0.000000000000000000000000,ok
30,semiprime_balanced,0,64,"1,1","15,15",4,30,97,29.000000000000051681043346,1000000000000118,1899999999994079,9.999999999998810000000001e-30,29.000000000000051681043346,ok
30,prime_square,0,64,"2","15",3,30,97,29.000000000000030397395402,1000000000000069,6999258951888801,3.162277660168268663997787e-15,14.500000000000015198697701,ok
30,prime_cube,0,64,"3","10",4,30,97,29.000000004880553473736311,1000000011237889,8973733061859051,9.999999887621103889595457e-30,29.000000004880553473736311,ok
30,squarefree_3,0,64,"1,1,1","10,10,11",8,30,97,29.000000000004342861069662,1000000000009999,9980715999899263,9.999999999700005785206030e-88,87.000000000013028583208987,ok
30,squarefree_6,0,64,"1,1,1,1,1,1","5,5,5,5,5,9",64,30,97,29.000000010310460061627360,1000000023740711,1192162432666093,9.999992640382099857885306e-900,899.000000319624261910448175,ok
30,smooth_4321,0,64,"4,3,2,1","2,3,4,13",120,30,97,29.000000000000635508754837,1000000000001463,6331298535488221,9.999999999136645338678520e-1712,1711.000000000037495016535356,ok
31,probable_prime,0,64,"1","31",2,31,100,30.000000000000000000000000,1000000000000000,0000000000000057,1,0.000000000000000000000000,ok
31,semiprime_balanced,0,64,"1,1","16,15",4,31,100,30.000000000000011291656529,1000000000000025,5999999999999593,9.999999999999740000000000e-31,30.000000000000011291656529,ok
31,prime_square,0,64,"2","16",3,31,100,30.000000000000032137791661,1000000000000074,4000000000001369,9.999999999999630000000000e-16,15.000000000000016068895830,ok
31,prime_cube,0,64,"3","11",4,31,100,30.000000002475478544496831,1000000005700000,0010830000006859,9.999999943000000216599999e-31,30.000000002475478544496831,ok
31,squarefree_3,0,64,"1,1,1","11,11,10",8,31,100,30.000000000825159510102810,1000000001899999,9989109999979309,9.999999943000000543299997e-91,90.000000002475478530308430,ok
31,squarefree_6,0,64,"1,1,1,1,1,1","6,6,6,6,6,5",64,31,100,30.000016594685415469912483,1000038211405297,7737031631577619,9.988161703467643019460535e-931,930.000514435247879567286979,ok
31,smooth_4321,0,64,"4,3,2,1","2,3,4,14",120,31,100,30.000000000000615499875719,1000000000001417,7240838570291547,9.999999999163827905279080e-1771,1770.000000000036314492667396,ok
32,probable_prime,0,64,"1","32",2,32,103,31.000000000000000000000000,1000000000000000,0000000000000033,1,0.000000000000000000000000,ok
32,semiprime_balanced,0,64,"1,1","16,16",4,32,103,31.000000000000000043429448,1000000000000000,0999999999986347,9.999999999999999000000000e-32,31.000000000000000043429448,ok
32,prime_square,0,64,"2","16",3,32,103,31.000000000000005402248170,1000000000000012,4391361038223201,3.162277660168359663997787e-16,15.500000000000002701124085,ok
32,prime_cube,0,64,"3","11",4,32,103,31.000000000524988913739764,1000000001208831,6474949554767429,9.999999987911683539663185e-32,31.000000000524988913739764,ok
32,squarefree_3,0,64,"1,1,1","11,11,11",8,32,103,31.000000000204118398487680,1000000000469999,9816739999703429,9.999999985900000563034000e-94,93.000000000612355195463040,ok
32,squarefree_6,0,64,"1,1,1,1,1,1","6,6,6,6,6,6",64,32,103,31.000008329208390395443772,1000019178894988,8204839934208973,9.994056366605495315689450e-962,961.000258205460102258756922,ok
32,smooth_4321,0,64,"4,3,2,1","2,3,4,15",120,32,103,31.000000000000001227286797,1000000000000002,8259322833581929,9.999999999998332699952819e-1830,1829.000000000000072409921017,ok
33,probable_prime,0,64,"1","33",2,33,107,32.000000000000000000000000,1000000000000000,0000000000000049,1,0.000000000000000000000000,ok
33,semiprime_balanced,0,64,"1,1","17,17",4,33,107,32.000000000000005645828265,1000000000000013,0000000000004209,9.999999999999870000000000e-33,32.000000000000005645828265,ok
33,prime_square,0,64,"2","17",3,33,107,32.000000000000005298392679,1000000000000012,0000000000003721,9.999999999999939000000000e-17,16.000000000000002649196340,ok
33,prime_cube,0,64,"3","11",4,33,107,32.000000001147273683340232,1000000002641695,8433286554238633,9.999999973583047226456884e-33,32.000000001147273683340232,ok
33,squarefree_3,0,64,"1,1,1","11,11,12",8,33,107,32.000000000000434285463865,1000000000000999,7923519996740227,9.999999999970000622944061e-97,96.000000000001302856391595,ok
33,squarefree_6,0,64,"1,1,1,1,1,1","6,6,6,6,6,7",64,33,107,32.000000890144566874640150,1000002049635710,9559111907984777,9.999364633766176057218954e-993,992.000027594481573113844663,ok
33,smooth_4321,0,64,"4,3,2,1","3,3,5,10",120,33,107,32.000000000934112422397539,1000000002150873,4130625762448643,9.999998730984810514037927e-1889,1888.000000055112632921454774,ok
34,probable_prime,0,64,"1","34",2,34,110,33.000000000000000000000000,1000000000000000,0000000000000061,1,0.000000000000000000000000,ok
34,semiprime_balanced,0,64,"1,1","17,17",4,34,110,33.000000000000000290977303,1000000000000000,9999999999966877,9.999999999999993300000000e-34,33.000000000000000290977303,ok
34,prime_square,0,64,"2","17",3,34,110,33.000000000000000375751528,1000000000000000,5199867606013249,3.162277660168377963997787e-17,16.500000000000000187875764,ok
34,prime_cube,0,64,"3","12",4,34,110,33.000000000039086503370706,1000000000090000,0002700000000027,9.999999999100000000054000e-34,33.000000000039086503370706,ok
34,squarefree_3,0,64,"1,1,1","12,12,12",8,34,110,33.000000000343092640624983,1000000000790000,0131100000003249,9.999999976300000033513000e-100,99.000000001029277921874950,ok
34,squarefree_6,0,64,"1,1,1,1,1,1","6,6,6,6,6,8",64,34,110,33.000000137530427186874332,1000000316675561,5294939395051531,9.999901831073303246063696e-1024,1023.000004263443242793104298,ok
34,smooth_4321,0,64,"4,3,2,1","3,3,5,11",120,34,110,33.000000000187377904948675,1000000000431453,0784350427410157,9.999999745442396532126871e-1948,1947.000000011055296391971826,ok
35,probable_prime,0,64,"1","35",2,35,113,34.000000000000000000000000,1000000000000000,0000000000000193,1,0.000000000000000000000000,ok
35,semiprime_balanced,0,64,"1,1","18,18",4,35,113,34.000000000000000069487117,1000000000000000,0000000000000039,9.999999999999998400000000e-35,34.000000000000000069487117,ok
35,prime_square,0,64,"2","18",3,35,113,34.000000000000000026057669,1000000000000000,0000000000000009,9.999999999999999700000000e-18,17.000000000000000013028834,ok
35,prime_cube,0,64,"3","12",4,35,113,34.000000000047240422849356,1000000000108775,4455795692248331,9.999999998912249065662525e-35,34.000000000047240422849356,ok
35,squarefree_3,0,64,"1,1,1","12,12,12",8,35,113,34.000000000029097730274400,1000000000066999,9720399999991279,9.999999997990000001108140e-103,102.000000000087293190823201,ok
35,squarefree_6,0,64,"1,1,1,1,1,1","6,6,6,6,6,9",64,35,113,34.000000008324284748254488,1000000019167374,8625894722859339,9.999994058115834237843742e-1055,1054.000000258052827195889120,ok
35,smooth_4321,0,64,"4,3,2,1","3,3,5,12",120,35,113,34.000000000034569318107177,1000000000079598,5517217360879263,9.999999953036710146630816e-2007,2006.000000002039589768323414,ok
36,probable_prime,0,64,"1","36",2,36,117,35.000000000000000000000000,1000000000000000,0000000000000069,1,0.000000000000000000000000,ok
36,semiprime_balanced,0,64,"1,1","18,18",4,36,117,35.000000000000000008251595,1000000000000000,9999999999999967,9.999999999999999810000000e-36,35.000000000000000008251595,ok
36,prime_square,0,64,"2","18",3,36,117,35.000000000000000037905033,1000000000000000,7956320459174809,3.162277660168379193997787e-18,17.500000000000000018952516,ok
36,prime_cube,0,64,"3","12",4,36,117,35.000000000105885108321561,1000000000243809,2100865793970199,9.999999997561905280384344e-36,35.000000000105885108321561,ok
36,squarefree_3,0,64,"1,1,1","12,12,13",8,36,117,35.000000000001259453979250,1000000000002899,5793799999876253,9.999999999913000001262365e-106,105.000000000003778361937751,ok
36,squarefree_6,0,64,"1,1,1,1,1,1","6,6,6,6,6,10",64,36,117,35.000000000624119490238789,1000000001437088,0348983042414579,9.999999554502657237422070e-1086,1085.000000019347704197402461,ok
36,smooth_4321,0,64,"4,3,2,1","3,3,5,13",120,36,117,35.000000000000496464917388,1000000000001143,1797378517497583,9.999999999325539896418597e-2066,2065.000000000029291430125918,ok
37,probable_prime,0,64,"1","37",2,37,120,36.000000000000000000000000,1000000000000000,0000000000000067,1,0.000000000000000000000000,ok
37,semiprime_balanced,0,64,"1,1","19,19",4,37,120,36.000000000000000005211534,1000000000000000,0000000000000027,9.999999999999999880000000e-37,36.000000000000000005211534,ok
37,prime_square,0,64,"2","19",3,37,120,36.000000000000000002605767,1000000000000000,0000000000000009,9.999999999999999970000000e-19,18.000000000000000001302883,ok
37,prime_cube,0,64,"3","13",4,37,120,36.000000000050812454381690,1000000000117000,4563000000059319,9.999999998830000000091260e-37,36.000000000050812454381690,ok
37,squarefree_3,0,64,"1,1,1","13,13,12",8,37,120,36.000000000016068895828420,1000000000036999,6078999999850123,9.999999998890000000199770e-109,108.000000000048206687485261,ok
37,squarefree_6,0,64,"1,1,1,1,1,1","7,7,7,7,7,6",64,37,120,36.000000858375618272495554,1000001976484856,5063192207859353,9.999387309070400079803045e-1117,1116.000026609644166447362177,ok
37,smooth_4321,0,64,"4,3,2,1","3,4,5,11",120,37,120,36.000000000137425211482106,1000000000316433,0315305222410047,9.999999813304388160214915e-2125,2124.000000008108087477444225,ok
38,probable_prime,0,64,"1","38",2,38,123,37.000000000000000000000000,1000000000000000,0000000000000043,1,0.000000000000000000000000,ok
38,semiprime_balanced,0,64,"1,1","19,20",4,38,123,37.000000000000000003517785,1000000000000000,0000000000000153,9.999999999999999919000000e-38,37.000000000000000003517785,ok
38,prime_square,0,64,"2","19",3,38,123,37.000000000000000013459229,1000000000000000,0208535945943161,3.162277660168379282997787e-19,18.500000000000000006729615,ok
38,prime_cube,0,64,"3","13",4,38,123,37.000000000004303533153158,1000000000009909,7161029190529319,9.999999999900907487143821e-38,37.000000000004303533153158,ok
38,squarefree_3,0,64,"1,1,1","13,13,13",8,38,123,37.000000000000998877305166,1000000000002299,6089999997675717,9.999999999931000000222047e-112,111.000000000002996631915499,ok
38,squarefree_6,0,64,"1,1,1,1,1,1","7,7,7,7,7,7",64,38,123,37.000001249315145512364149,1000002876658568,4586562983736283,9.999108276887411584604070e-1148,1147.000038728769510883288632,ok
38,smooth_4321,0,64,"4,3,2,1","3,4,5,12",120,38,123,37.000000000005861068768102,1000000000013495,5347076809733227,9.999999992037590354248250e-2184,2183.000000000345803057317992,ok
39,probable_prime,0,64,"1","39",2,39,127,38.000000000000000000000000,1000000000000000,0000000000000133,1,0.000000000000000000000000,ok
39,semiprime_balanced,0,64,"1,1","20,19",4,39,127,38.000000000000000000521153,1000000000000000,9999999999998011,9.999999999999999988000000e-39,38.000000000000000000521153,ok
39,prime_square,0,64,"2","20",3,39,127,38.000000000000000004429804,1000000000000000,0000000000002601,9.999999999999999949000000e-20,19.000000000000000002214902,ok
39,prime_cube,0,64,"3","13",4,39,127,38.000000000001184855315413,1000000000002728,2899767511696113,9.999999999972717698133784e-39,38.000000000001184855315413,ok
39,squarefree_3,0,64,"1,1,1","13,13,14",8,39,127,38.000000000000004342941510,1000000000000009,7999999976212379,9.999999999999700000228600e-115,114.000000000000013028824529,ok
39,squarefree_6,0,64,"1,1,1,1,1,1","7,7,7,7,7,8",64,39,127,38.000000020026334478695769,1000000046112340,9291921375651819,9.999985705185053329610656e-1179,1178.000000620816368839568851,ok
39,smooth_4321,0,64,"4,3,2,1","3,4,5,13",120,39,127,38.000000000000328866299749,1000000000000757,9057654760548871,9.999999999553226842769709e-2243,2242.000000000019403111685194,ok
40,probable_prime,0,64,"1","40",2,40,130,39.000000000000000000000000,1000000000000000,0000000000000003,1,0.000000000000000000000000,ok
40,semiprime_balanced,0,64,"1,1","20,20",4,40,130,39.000000000000000000186747,1000000000000000,9999999999976183,9.999999999999999995700000e-40,39.000000000000000000186747,ok
40,prime_square,0,64,"2","20",3,40,130,39.000000000000000002719556,1000000000000000,9551077867709561,3.162277660168379322097787e-20,19.500000000000000001359778,ok
40,prime_cube,0,64,"3","14",4,40,130,39.000000000004820668749117,1000000000011100,1070000000050653,9.999999999889000000000821e-40,39.000000000004820668749117,ok
40,squarefree_3,0,64,"1,1,1","14,14,13",8,40,130,39.000000000002562337443219,1000000000005899,3349999999945277,9.999999999823000000002288e-118,117.000000000007687012329656,ok
40,squarefree_6,0,64,"1,1,1,1,1,1","7,7,7,7,7,9",64,40,130,39.000000007429363987328494,1000000017106742,9065370839947097,9.999994696911148166753454e-1210,1209.000000230310283607183311,ok
40,smooth_4321,0,64,"4,3,2,1","3,4,5,14",120,40,130,39.000000000000063878450423,1000000000000147,7202199200474813,9.999999999913219515053134e-2302,2301.000000000003768828574948,ok
41,probable_prime,0,64,"1","41",2,41,133,40.000000000000000000000000,1000000000000000,0000000000000121,1,0.000000000000000000000000,ok
41,semiprime_balanced,0,64,"1,1","21,20",4,41,133,40.000000000000000000052115,1000000000000000,9999999999998947,9.999999999999999998800000e-41,40.000000000000000000052115,ok
41,prime_square,0,64,"2","21",3,41,133,40.000000000000000000338750,1000000000000000,0000000000001521,9.999999999999999996100000e-21,20.000000000000000000169375,ok
41,prime_cube,0,64,"3","14",4,41,133,40.000000000000493640123709,1000000000001136,6503819045265783,9.999999999988633516098456e-41,40.000000000000493640123709,ok
41,squarefree_3,0,64,"1,1,1","14,14,14",8,41,133,40.000000000000178060737556,1000000000000409,0379999998416807,9.999999999987700000001659e-121,120.000000000000534182212669,ok
41,squarefree_6,0,64,"1,1,1,1,1,1","7,7,7,7,7,10",64,41,133,40.000000001825883892718523,1000000004204253,7303855425758177,9.999998696681644729345059e-1241,1240.000000056602400674274207,ok
41,smooth_4321,0,64,"4,3,2,1","3,4,6,13",120,41,133,40.000000000001520576763887,1000000000003501,5038189543918129,9.999999997934258140539124e-2361,2360.000000000089714029069308,ok
42,probable_prime,0,64,"1","42",2,42,137,41.000000000000000000000000,1000000000000000,0000000000000109,1,0.000000000000000000000000,ok
42,semiprime_balanced,0,64,"1,1","21,21",4,42,137,41.000000000000000000009120,1000000000000000,9999999999985609,9.999999999999999999790000e-42,41.000000000000000000009120,ok
42,prime_square,0,64,"2","21",3,42,137,41.000000000000000000019531,1000000000000000,7118683393304849,3.162277660168379331927787e-21,20.500000000000000000009765,ok
42,prime_cube,0,64,"3","14",4,42,137,41.000000000000426971446437,1000000000000983,1296734135516207,9.999999999990168619123000e-42,41.000000000000426971446437,ok
